"x"
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
36
12
39
12
40
35
22
30
21
53
42
50
27
59
21
13
35
0
0
0
12
33
40
43
42
52
58
58
37
41
33
39
59
33
50
62
39
0
0
0
0
24
37
21
20
39
26
27
32
37
23
16
29
35
31
35
22
0
0
0
0
0
26
34
45
13
23
36
31
45
49
64
42
49
30
27
27
0
0
0
0
0
0
49
58
51
68
71
37
64
24
56
14
68
22
13
39
0
0
0
0
0
0
0
43
34
47
34
28
35
45
62
42
50
32
59
17
0
0
0
0
0
0
0
0
34
33
47
78
55
3
46
44
83
14
23
35
0
0
0
0
0
0
0
0
0
34
37
27
57
44
33
41
57
42
37
20
0
0
0
0
0
0
0
0
0
0
73
39
38
31
55
45
39
33
22
54
0
0
0
0
0
0
0
0
0
0
0
36
19
67
56
52
80
31
32
48
0
0
0
0
0
0
0
0
0
0
0
0
56
30
59
37
36
10
20
25
0
0
0
0
0
0
0
0
0
0
0
0
0
15
58
57
81
35
26
43
0
0
0
0
0
0
0
0
0
0
0
0
0
0
27
40
28
40
37
52
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
57
39
53
18
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23
16
19
33
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
53
56
42
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
67
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
29
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
90
73
74
73
70
72
20
34
61
35
55
17
53
54
82
49
27
0
0
0
0
30
47
27
28
40
33
41
57
24
52
43
54
18
13
22
21
0
0
0
0
0
37
73
55
21
33
52
25
48
62
52
48
48
44
25
28
0
0
0
0
0
0
38
46
86
9
10
5
73
24
50
57
40
50
55
51
0
0
0
0
0
0
0
46
17
31
21
20
19
13
29
50
65
9
37
42
0
0
0
0
0
0
0
0
48
27
48
63
60
28
58
40
45
70
37
52
0
0
0
0
0
0
0
0
0
25
19
24
66
17
18
62
41
75
59
25
0
0
0
0
0
0
0
0
0
0
23
30
9
22
42
21
40
14
22
18
0
0
0
0
0
0
0
0
0
0
0
37
29
47
64
14
29
41
20
32
0
0
0
0
0
0
0
0
0
0
0
0
44
41
44
53
73
60
36
16
0
0
0
0
0
0
0
0
0
0
0
0
0
36
40
63
19
66
38
43
0
0
0
0
0
0
0
0
0
0
0
0
0
0
41
49
36
40
31
32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23
58
45
48
70
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
29
37
32
23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
57
35
76
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
54
34
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
33
49
34
61
21
29
52
36
37
27
25
73
29
20
23
28
0
0
0
0
0
41
38
25
35
39
92
52
66
69
68
60
37
85
62
43
0
0
0
0
0
0
28
51
53
38
50
42
41
16
46
63
27
74
104
50
0
0
0
0
0
0
0
58
52
41
64
20
37
21
31
18
40
43
49
19
0
0
0
0
0
0
0
0
62
20
37
65
55
14
50
19
36
33
49
36
0
0
0
0
0
0
0
0
0
44
23
21
32
11
35
42
81
73
74
24
0
0
0
0
0
0
0
0
0
0
60
32
40
20
32
39
61
54
49
81
0
0
0
0
0
0
0
0
0
0
0
30
18
46
46
57
34
25
73
29
0
0
0
0
0
0
0
0
0
0
0
0
38
49
55
48
24
40
48
46
0
0
0
0
0
0
0
0
0
0
0
0
0
27
50
55
39
18
52
41
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22
57
27
34
44
22
0
0
0
0
0
0
0
0
0
0
0
0
0
0
